incident_id,road_id,incident_type,severity,date,latitude,longitude,description,data_source
INC003091,R2945,FALLEN_TREE,3,2023-03-04,25.558072,91.764588,Synthetic incident record,SYNTHETIC
INC003092,R2945,ACCIDENT,4,2023-04-02,25.56317,91.76456,Synthetic incident record,SYNTHETIC
INC003093,R2945,FLOOD,4,2023-11-16,25.571607,91.75593,Synthetic incident record,SYNTHETIC
INC003094,R2945,ACCIDENT,2,2023-09-28,25.560882,91.752046,Synthetic incident record,SYNTHETIC
INC003095,R2946,ACCIDENT,1,2023-01-16,25.560196,91.753307,Synthetic incident record,SYNTHETIC
INC003096,R2946,ACCIDENT,3,2023-04-15,25.571472,91.760372,Synthetic incident record,SYNTHETIC
INC003097,R2946,LANDSLIDE,2,2023-11-17,25.561221,91.755728,Synthetic incident record,SYNTHETIC
INC003098,R2946,ACCIDENT,3,2023-01-28,25.558646,91.759777,Synthetic incident record,SYNTHETIC
INC003099,R2948,ROAD_BLOCKAGE,2,2023-11-11,25.563774,91.766924,Synthetic incident record,SYNTHETIC
INC003100,R2952,FLOOD,2,2023-12-23,25.501826,91.701842,Synthetic incident record,SYNTHETIC
INC003101,R2953,LANDSLIDE,5,2023-08-06,25.570397,91.743566,Synthetic incident record,SYNTHETIC
INC003102,R2953,LANDSLIDE,2,2023-07-25,25.562635,91.741048,Synthetic incident record,SYNTHETIC
INC003103,R2953,LANDSLIDE,3,2023-09-05,25.555142,91.737539,Synthetic incident record,SYNTHETIC
INC003104,R2953,ACCIDENT,3,2023-12-15,25.555218,91.733724,Synthetic incident record,SYNTHETIC
INC003105,R2955,LANDSLIDE,1,2023-10-27,25.415539,91.787168,Synthetic incident record,SYNTHETIC
INC003106,R2960,FALLEN_TREE,2,2023-12-08,25.403523,91.769577,Synthetic incident record,SYNTHETIC
INC003107,R2961,FLOOD,2,2023-09-13,25.415495,91.765456,Synthetic incident record,SYNTHETIC
INC003108,R2963,ACCIDENT,4,2023-10-31,25.413632,91.780076,Synthetic incident record,SYNTHETIC
INC003109,R2965,ROAD_BLOCKAGE,1,2023-08-05,25.497124,91.605507,Synthetic incident record,SYNTHETIC
INC003110,R2968,FLOOD,3,2023-02-17,25.478213,91.554309,Synthetic incident record,SYNTHETIC
INC003111,R2970,LANDSLIDE,2,2023-12-13,25.469445,91.8779,Synthetic incident record,SYNTHETIC
INC003112,R2971,ACCIDENT,2,2023-03-19,25.462956,91.897692,Synthetic incident record,SYNTHETIC
INC003113,R2972,FLOOD,2,2023-09-07,25.460491,91.888997,Synthetic incident record,SYNTHETIC
INC003114,R2973,LANDSLIDE,1,2023-08-04,25.48355,91.915735,Synthetic incident record,SYNTHETIC
INC003115,R2973,ACCIDENT,3,2023-03-12,25.48294,91.925333,Synthetic incident record,SYNTHETIC
INC003116,R2974,ROAD_BLOCKAGE,4,2023-12-11,25.559603,91.734345,Synthetic incident record,SYNTHETIC
INC003117,R2975,ACCIDENT,1,2023-01-17,25.532921,91.721024,Synthetic incident record,SYNTHETIC
INC003118,R2975,ROAD_BLOCKAGE,4,2023-12-28,25.54406,91.719298,Synthetic incident record,SYNTHETIC
INC003119,R2976,FLOOD,2,2023-12-25,25.532638,91.728242,Synthetic incident record,SYNTHETIC
INC003120,R2977,FLOOD,5,2023-09-01,25.510878,91.699994,Synthetic incident record,SYNTHETIC
INC003121,R2979,FALLEN_TREE,5,2023-01-19,25.560255,91.742553,Synthetic incident record,SYNTHETIC
INC003122,R2981,LANDSLIDE,1,2023-07-11,25.541195,91.719682,Synthetic incident record,SYNTHETIC
INC003123,R2982,LANDSLIDE,5,2023-11-22,25.553943,91.717903,Synthetic incident record,SYNTHETIC
INC003124,R2982,FALLEN_TREE,4,2023-10-20,25.544337,91.723731,Synthetic incident record,SYNTHETIC
INC003125,R2982,FLOOD,5,2023-11-29,25.553144,91.715833,Synthetic incident record,SYNTHETIC
INC003126,R2982,FLOOD,2,2023-05-11,25.550644,91.713171,Synthetic incident record,SYNTHETIC
INC003127,R2983,FALLEN_TREE,1,2023-03-14,25.54447,91.720279,Synthetic incident record,SYNTHETIC
INC003128,R2985,LANDSLIDE,2,2023-06-17,25.399383,92.047085,Synthetic incident record,SYNTHETIC
INC003129,R2985,FALLEN_TREE,1,2023-11-14,25.401818,92.043988,Synthetic incident record,SYNTHETIC
INC003130,R2985,FLOOD,4,2023-03-11,25.407283,92.062561,Synthetic incident record,SYNTHETIC
INC003131,R2985,FLOOD,4,2023-08-31,25.404217,92.059145,Synthetic incident record,SYNTHETIC
INC003132,R2986,ROAD_BLOCKAGE,3,2023-10-08,25.447562,91.619164,Synthetic incident record,SYNTHETIC
INC003133,R2986,ACCIDENT,2,2023-08-11,25.459208,91.606534,Synthetic incident record,SYNTHETIC
INC003134,R2986,FLOOD,1,2023-01-04,25.446306,91.621593,Synthetic incident record,SYNTHETIC
INC003135,R2986,LANDSLIDE,3,2023-03-21,25.458306,91.612644,Synthetic incident record,SYNTHETIC
INC003136,R2987,FALLEN_TREE,3,2023-02-10,25.447284,91.621977,Synthetic incident record,SYNTHETIC
INC003137,R2987,LANDSLIDE,5,2023-10-20,25.450263,91.612726,Synthetic incident record,SYNTHETIC
INC003138,R2987,LANDSLIDE,2,2023-01-15,25.45466,91.619684,Synthetic incident record,SYNTHETIC
INC003139,R2987,ACCIDENT,2,2023-08-29,25.450986,91.605168,Synthetic incident record,SYNTHETIC
INC003140,R2988,LANDSLIDE,5,2023-10-30,25.443818,91.619713,Synthetic incident record,SYNTHETIC
INC003141,R2990,LANDSLIDE,4,2023-09-18,25.523613,91.593097,Synthetic incident record,SYNTHETIC
INC003142,R2993,LANDSLIDE,1,2023-10-05,25.461922,91.602752,Synthetic incident record,SYNTHETIC
INC003143,R2994,FLOOD,2,2023-07-29,25.439028,91.609091,Synthetic incident record,SYNTHETIC
INC003144,R2995,FLOOD,2,2023-07-27,25.281595,91.869154,Synthetic incident record,SYNTHETIC
INC003145,R3001,ROAD_BLOCKAGE,4,2023-05-12,25.426258,92.04449,Synthetic incident record,SYNTHETIC
INC003146,R3002,ROAD_BLOCKAGE,4,2023-05-28,25.433832,92.046972,Synthetic incident record,SYNTHETIC
INC003147,R3004,FLOOD,3,2023-05-21,25.419975,91.737786,Synthetic incident record,SYNTHETIC
INC003148,R3005,LANDSLIDE,2,2023-12-10,25.430676,91.723774,Synthetic incident record,SYNTHETIC
INC003149,R3006,LANDSLIDE,2,2023-12-04,25.420055,91.724185,Synthetic incident record,SYNTHETIC
INC003150,R3008,LANDSLIDE,4,2023-04-26,25.479676,92.078622,Synthetic incident record,SYNTHETIC
INC003151,R3010,ROAD_BLOCKAGE,5,2023-04-27,25.612168,91.889437,Synthetic incident record,SYNTHETIC
INC003152,R3011,ACCIDENT,4,2023-10-08,25.613159,91.902052,Synthetic incident record,SYNTHETIC
INC003153,R3011,ACCIDENT,2,2023-12-04,25.596561,91.886501,Synthetic incident record,SYNTHETIC
INC003154,R3011,FALLEN_TREE,4,2023-06-07,25.608927,91.885073,Synthetic incident record,SYNTHETIC
INC003155,R3013,ROAD_BLOCKAGE,3,2023-02-04,25.363925,91.610085,Synthetic incident record,SYNTHETIC
INC003156,R3014,FALLEN_TREE,2,2023-02-24,25.351291,91.605623,Synthetic incident record,SYNTHETIC
INC003157,R3014,ACCIDENT,5,2023-12-07,25.357185,91.611096,Synthetic incident record,SYNTHETIC
INC003158,R3014,FLOOD,3,2023-10-25,25.350212,91.600406,Synthetic incident record,SYNTHETIC
INC003159,R3016,FLOOD,3,2023-07-14,25.591969,91.767051,Synthetic incident record,SYNTHETIC
INC003160,R3018,ROAD_BLOCKAGE,3,2023-08-12,25.411812,91.675863,Synthetic incident record,SYNTHETIC
INC003161,R3018,FLOOD,2,2023-12-14,25.425859,91.677499,Synthetic incident record,SYNTHETIC
INC003162,R3018,FALLEN_TREE,4,2023-08-16,25.420564,91.682142,Synthetic incident record,SYNTHETIC
INC003163,R3019,FLOOD,2,2023-05-07,25.420547,91.667479,Synthetic incident record,SYNTHETIC
INC003164,R3020,LANDSLIDE,3,2023-06-15,25.605067,91.797884,Synthetic incident record,SYNTHETIC
INC003165,R3023,ROAD_BLOCKAGE,4,2023-04-06,25.489208,91.535259,Synthetic incident record,SYNTHETIC
INC003166,R3024,LANDSLIDE,5,2023-11-30,25.522351,91.54038,Synthetic incident record,SYNTHETIC
INC003167,R3025,ACCIDENT,3,2023-11-28,25.518193,91.532849,Synthetic incident record,SYNTHETIC
INC003168,R3026,LANDSLIDE,4,2023-03-10,25.523196,91.522455,Synthetic incident record,SYNTHETIC
INC003169,R3030,ROAD_BLOCKAGE,3,2023-11-24,25.507766,91.53127,Synthetic incident record,SYNTHETIC
INC003170,R3033,ROAD_BLOCKAGE,2,2023-12-03,25.373996,91.631072,Synthetic incident record,SYNTHETIC
INC003171,R3037,FALLEN_TREE,2,2023-05-26,25.600758,91.851886,Synthetic incident record,SYNTHETIC
INC003172,R3037,ACCIDENT,5,2023-12-01,25.602944,91.858845,Synthetic incident record,SYNTHETIC
INC003173,R3038,ACCIDENT,4,2023-09-23,25.343254,92.063339,Synthetic incident record,SYNTHETIC
INC003174,R3040,LANDSLIDE,1,2023-12-07,25.325618,91.60039,Synthetic incident record,SYNTHETIC
INC003175,R3041,ROAD_BLOCKAGE,5,2023-05-15,25.325492,91.589309,Synthetic incident record,SYNTHETIC
INC003176,R3042,ACCIDENT,4,2023-06-21,25.326921,91.585792,Synthetic incident record,SYNTHETIC
INC003177,R3043,FALLEN_TREE,1,2023-06-15,25.573638,91.73203,Synthetic incident record,SYNTHETIC
INC003178,R3044,LANDSLIDE,1,2023-10-22,25.576215,91.719055,Synthetic incident record,SYNTHETIC
INC003179,R3045,FLOOD,2,2023-06-22,25.559665,91.743196,Synthetic incident record,SYNTHETIC
INC003180,R3046,FLOOD,1,2023-06-13,25.567539,91.731803,Synthetic incident record,SYNTHETIC
INC003181,R3050,FLOOD,2,2023-08-18,25.499564,91.808461,Synthetic incident record,SYNTHETIC
INC003182,R3055,ACCIDENT,3,2023-08-07,25.374693,92.065793,Synthetic incident record,SYNTHETIC
INC003183,R3056,FLOOD,4,2023-08-06,25.375114,92.07566,Synthetic incident record,SYNTHETIC
INC003184,R3060,FALLEN_TREE,1,2023-11-29,25.499702,91.780246,Synthetic incident record,SYNTHETIC
INC003185,R3063,ROAD_BLOCKAGE,4,2023-02-05,25.223239,91.721567,Synthetic incident record,SYNTHETIC
INC003186,R3068,ROAD_BLOCKAGE,4,2023-09-10,25.209009,91.577194,Synthetic incident record,SYNTHETIC
INC003187,R3069,ACCIDENT,4,2023-01-08,25.206606,91.579534,Synthetic incident record,SYNTHETIC
INC003188,R3070,ROAD_BLOCKAGE,5,2023-01-06,25.210949,91.601865,Synthetic incident record,SYNTHETIC
INC003189,R3074,ROAD_BLOCKAGE,2,2023-11-26,25.224373,91.58858,Synthetic incident record,SYNTHETIC
INC003190,R3076,ACCIDENT,1,2023-05-20,25.219104,91.595077,Synthetic incident record,SYNTHETIC
INC003191,R3077,FALLEN_TREE,4,2023-12-22,25.227334,91.583445,Synthetic incident record,SYNTHETIC
INC003192,R3077,LANDSLIDE,1,2023-01-21,25.22598,91.588911,Synthetic incident record,SYNTHETIC
INC003193,R3077,FLOOD,3,2023-03-17,25.217162,91.593105,Synthetic incident record,SYNTHETIC
INC003194,R3077,ACCIDENT,5,2023-09-16,25.227182,91.594882,Synthetic incident record,SYNTHETIC
INC003195,R3078,FLOOD,2,2023-08-06,25.225955,91.92811,Synthetic incident record,SYNTHETIC
INC003196,R3079,FALLEN_TREE,1,2023-05-31,25.210044,91.917611,Synthetic incident record,SYNTHETIC
INC003197,R3080,LANDSLIDE,5,2023-04-15,25.214673,91.930841,Synthetic incident record,SYNTHETIC
INC003198,R3081,FALLEN_TREE,3,2023-10-26,25.215301,91.922583,Synthetic incident record,SYNTHETIC
INC003199,R3081,ACCIDENT,3,2023-08-30,25.221199,91.927712,Synthetic incident record,SYNTHETIC
INC003200,R3081,LANDSLIDE,5,2023-12-18,25.217915,91.92127,Synthetic incident record,SYNTHETIC
INC003201,R3083,ACCIDENT,2,2023-09-28,25.225467,91.712843,Synthetic incident record,SYNTHETIC
INC003202,R3084,ROAD_BLOCKAGE,5,2023-08-22,25.600549,91.792239,Synthetic incident record,SYNTHETIC
INC003203,R3087,ROAD_BLOCKAGE,2,2023-09-03,25.206321,91.583764,Synthetic incident record,SYNTHETIC
INC003204,R3088,ACCIDENT,4,2023-02-24,25.212498,91.586969,Synthetic incident record,SYNTHETIC
INC003205,R3090,FALLEN_TREE,2,2023-07-17,25.493842,91.775598,Synthetic incident record,SYNTHETIC
INC003206,R3091,LANDSLIDE,2,2023-12-06,25.356221,92.09611,Synthetic incident record,SYNTHETIC
INC003207,R3092,LANDSLIDE,5,2023-03-10,25.368,92.090943,Synthetic incident record,SYNTHETIC
INC003208,R3094,FLOOD,2,2023-01-16,25.366695,92.082693,Synthetic incident record,SYNTHETIC
INC003209,R3095,LANDSLIDE,5,2023-07-11,25.360566,92.084587,Synthetic incident record,SYNTHETIC
INC003210,R3095,LANDSLIDE,5,2023-06-27,25.352423,92.088437,Synthetic incident record,SYNTHETIC
INC003211,R3095,ACCIDENT,2,2023-11-02,25.345873,92.089483,Synthetic incident record,SYNTHETIC
INC003212,R3095,FLOOD,3,2023-06-22,25.360674,92.079819,Synthetic incident record,SYNTHETIC
INC003213,R3099,ROAD_BLOCKAGE,2,2023-10-28,25.331652,92.091096,Synthetic incident record,SYNTHETIC
INC003214,R3099,FALLEN_TREE,1,2023-05-08,25.333506,92.085511,Synthetic incident record,SYNTHETIC
INC003215,R3099,FALLEN_TREE,5,2023-01-28,25.334784,92.094259,Synthetic incident record,SYNTHETIC
INC003216,R3099,LANDSLIDE,3,2023-02-07,25.337405,92.087914,Synthetic incident record,SYNTHETIC
INC003217,R3104,LANDSLIDE,1,2023-10-22,25.257279,91.525138,Synthetic incident record,SYNTHETIC
INC003218,R3105,LANDSLIDE,3,2023-09-06,25.245133,91.462098,Synthetic incident record,SYNTHETIC
INC003219,R3106,ACCIDENT,3,2023-11-11,25.245931,91.476042,Synthetic incident record,SYNTHETIC
INC003220,R3108,FALLEN_TREE,2,2023-04-11,25.256454,91.477572,Synthetic incident record,SYNTHETIC
INC003221,R3109,ROAD_BLOCKAGE,5,2023-06-21,25.502651,91.726143,Synthetic incident record,SYNTHETIC
INC003222,R3114,ROAD_BLOCKAGE,4,2023-01-07,25.187739,91.568934,Synthetic incident record,SYNTHETIC
INC003223,R3115,FLOOD,4,2023-10-21,25.178439,91.588316,Synthetic incident record,SYNTHETIC
INC003224,R3116,FALLEN_TREE,5,2023-02-19,25.174664,91.597873,Synthetic incident record,SYNTHETIC
INC003225,R3117,FALLEN_TREE,1,2023-08-20,25.170746,91.605767,Synthetic incident record,SYNTHETIC
INC003226,R3122,ACCIDENT,2,2023-03-06,25.15302,91.600945,Synthetic incident record,SYNTHETIC
INC003227,R3123,FLOOD,1,2023-08-31,25.146534,91.599482,Synthetic incident record,SYNTHETIC
INC003228,R3124,FALLEN_TREE,2,2023-07-10,25.158986,91.62411,Synthetic incident record,SYNTHETIC
INC003229,R3124,LANDSLIDE,4,2023-10-10,25.168414,91.623654,Synthetic incident record,SYNTHETIC
INC003230,R3124,LANDSLIDE,2,2023-02-22,25.162316,91.623504,Synthetic incident record,SYNTHETIC
INC003231,R3127,ROAD_BLOCKAGE,3,2023-12-23,25.195703,91.579553,Synthetic incident record,SYNTHETIC
INC003232,R3130,LANDSLIDE,4,2023-04-22,25.208933,91.921261,Synthetic incident record,SYNTHETIC
INC003233,R3130,FLOOD,3,2023-06-27,25.200464,91.909818,Synthetic incident record,SYNTHETIC
INC003234,R3132,ACCIDENT,3,2023-09-23,25.201535,91.576711,Synthetic incident record,SYNTHETIC
INC003235,R3133,LANDSLIDE,5,2023-06-28,25.180178,91.568636,Synthetic incident record,SYNTHETIC
INC003236,R3135,ROAD_BLOCKAGE,3,2023-06-14,25.589262,91.740374,Synthetic incident record,SYNTHETIC
INC003237,R3136,FLOOD,2,2023-08-03,25.583544,91.758732,Synthetic incident record,SYNTHETIC
INC003238,R3137,ROAD_BLOCKAGE,1,2023-05-12,25.182779,91.418997,Synthetic incident record,SYNTHETIC
INC003239,R3138,FLOOD,2,2023-04-27,25.219857,91.727638,Synthetic incident record,SYNTHETIC
INC003240,R3140,ROAD_BLOCKAGE,5,2023-08-08,25.190561,91.405989,Synthetic incident record,SYNTHETIC
INC003241,R3141,ROAD_BLOCKAGE,1,2023-04-26,25.189585,91.404736,Synthetic incident record,SYNTHETIC
INC003242,R3142,LANDSLIDE,5,2023-10-01,25.213326,91.532724,Synthetic incident record,SYNTHETIC
INC003243,R3143,ROAD_BLOCKAGE,5,2023-09-11,25.233769,91.527267,Synthetic incident record,SYNTHETIC
INC003244,R3144,ACCIDENT,2,2023-04-05,25.238095,91.572074,Synthetic incident record,SYNTHETIC
INC003245,R3147,FLOOD,1,2023-04-19,25.227027,91.589282,Synthetic incident record,SYNTHETIC
INC003246,R3148,LANDSLIDE,1,2023-05-23,25.157493,91.467498,Synthetic incident record,SYNTHETIC
INC003247,R3149,LANDSLIDE,1,2023-01-10,25.148044,91.47191,Synthetic incident record,SYNTHETIC
INC003248,R3149,ROAD_BLOCKAGE,3,2023-04-19,25.151759,91.482087,Synthetic incident record,SYNTHETIC
INC003249,R3149,FLOOD,1,2023-09-25,25.156257,91.477658,Synthetic incident record,SYNTHETIC
INC003250,R3150,LANDSLIDE,5,2023-11-04,25.162246,91.469707,Synthetic incident record,SYNTHETIC
INC003251,R3150,ACCIDENT,4,2023-09-08,25.148505,91.47762,Synthetic incident record,SYNTHETIC
INC003252,R3151,LANDSLIDE,1,2023-10-24,25.169441,91.486678,Synthetic incident record,SYNTHETIC
INC003253,R3152,FALLEN_TREE,3,2023-12-01,25.158346,91.484111,Synthetic incident record,SYNTHETIC
INC003254,R3153,ROAD_BLOCKAGE,5,2023-02-03,25.168213,91.493749,Synthetic incident record,SYNTHETIC
INC003255,R3155,FLOOD,1,2023-11-19,25.153113,91.695792,Synthetic incident record,SYNTHETIC
INC003256,R3157,ACCIDENT,4,2023-08-20,25.629132,91.903837,Synthetic incident record,SYNTHETIC
INC003257,R3158,ACCIDENT,1,2023-03-18,25.63289,91.899521,Synthetic incident record,SYNTHETIC
INC003258,R3159,FALLEN_TREE,5,2023-05-17,25.620973,91.913097,Synthetic incident record,SYNTHETIC
INC003259,R3161,ACCIDENT,3,2023-03-21,25.633082,91.89568,Synthetic incident record,SYNTHETIC
INC003260,R3162,FLOOD,4,2023-09-10,25.223068,91.344012,Synthetic incident record,SYNTHETIC
INC003261,R3163,FALLEN_TREE,4,2023-12-31,25.22628,91.348875,Synthetic incident record,SYNTHETIC
INC003262,R3166,ACCIDENT,3,2023-08-08,25.229236,91.721324,Synthetic incident record,SYNTHETIC
INC003263,R3167,ACCIDENT,5,2023-11-04,25.231091,91.733014,Synthetic incident record,SYNTHETIC
INC003264,R3168,FALLEN_TREE,3,2023-11-05,25.164272,91.463216,Synthetic incident record,SYNTHETIC
INC003265,R3169,LANDSLIDE,2,2023-08-21,25.161536,91.444551,Synthetic incident record,SYNTHETIC
INC003266,R3170,ROAD_BLOCKAGE,4,2023-10-05,25.191014,91.56537,Synthetic incident record,SYNTHETIC
INC003267,R3171,FLOOD,1,2023-05-23,25.182909,91.57576,Synthetic incident record,SYNTHETIC
INC003268,R3172,FLOOD,2,2023-09-08,25.182985,91.566278,Synthetic incident record,SYNTHETIC
INC003269,R3173,ACCIDENT,3,2023-09-04,25.183846,91.580339,Synthetic incident record,SYNTHETIC
INC003270,R3176,ACCIDENT,5,2023-10-12,25.260651,91.585418,Synthetic incident record,SYNTHETIC
INC003271,R3177,FLOOD,3,2023-01-31,25.248272,91.575891,Synthetic incident record,SYNTHETIC
INC003272,R3178,FLOOD,4,2023-01-15,25.158583,91.532994,Synthetic incident record,SYNTHETIC
INC003273,R3179,ROAD_BLOCKAGE,2,2023-01-08,25.155034,91.536019,Synthetic incident record,SYNTHETIC
INC003274,R3180,FLOOD,1,2023-04-18,25.150461,91.472498,Synthetic incident record,SYNTHETIC
INC003275,R3181,LANDSLIDE,4,2023-11-23,25.15809,91.455845,Synthetic incident record,SYNTHETIC
INC003276,R3182,FLOOD,1,2023-07-27,25.147426,91.457473,Synthetic incident record,SYNTHETIC
INC003277,R3184,LANDSLIDE,5,2023-07-02,25.167332,91.455338,Synthetic incident record,SYNTHETIC
INC003278,R3185,FALLEN_TREE,1,2023-05-07,25.16924,91.441626,Synthetic incident record,SYNTHETIC
INC003279,R3189,FALLEN_TREE,2,2023-12-17,25.154563,91.475475,Synthetic incident record,SYNTHETIC
INC003280,R3190,LANDSLIDE,3,2023-09-28,25.186035,91.614407,Synthetic incident record,SYNTHETIC
INC003281,R3190,FLOOD,1,2023-02-08,25.16901,91.616326,Synthetic incident record,SYNTHETIC
INC003282,R3192,FLOOD,2,2023-02-21,25.573469,91.905362,Synthetic incident record,SYNTHETIC
INC003283,R3194,FALLEN_TREE,4,2023-06-12,25.260847,91.729268,Synthetic incident record,SYNTHETIC
INC003284,R3194,FALLEN_TREE,1,2023-04-01,25.26422,91.73384,Synthetic incident record,SYNTHETIC
INC003285,R3194,FLOOD,2,2023-03-10,25.268101,91.740323,Synthetic incident record,SYNTHETIC
INC003286,R3194,FALLEN_TREE,1,2023-08-29,25.264659,91.729537,Synthetic incident record,SYNTHETIC
INC003287,R3195,LANDSLIDE,5,2023-06-11,25.264981,91.742416,Synthetic incident record,SYNTHETIC
INC003288,R3195,FALLEN_TREE,3,2023-08-31,25.254257,91.725258,Synthetic incident record,SYNTHETIC
INC003289,R3196,FLOOD,1,2023-07-09,25.598176,91.889786,Synthetic incident record,SYNTHETIC
INC003290,R3199,FALLEN_TREE,2,2023-06-01,25.219928,92.00165,Synthetic incident record,SYNTHETIC
INC003291,R3201,FLOOD,2,2023-10-15,25.171682,91.57448,Synthetic incident record,SYNTHETIC
INC003292,R3202,FALLEN_TREE,5,2023-09-04,25.160011,91.574444,Synthetic incident record,SYNTHETIC
INC003293,R3203,LANDSLIDE,3,2023-10-21,25.177592,91.582114,Synthetic incident record,SYNTHETIC
INC003294,R3204,LANDSLIDE,4,2023-04-21,25.164452,91.570471,Synthetic incident record,SYNTHETIC
INC003295,R3205,FLOOD,5,2023-11-09,25.164053,91.571671,Synthetic incident record,SYNTHETIC
INC003296,R3206,ROAD_BLOCKAGE,5,2023-02-19,25.175559,91.396657,Synthetic incident record,SYNTHETIC
INC003297,R3209,FLOOD,1,2023-08-24,25.220093,91.374853,Synthetic incident record,SYNTHETIC
INC003298,R3210,ACCIDENT,4,2023-10-28,25.210247,91.36305,Synthetic incident record,SYNTHETIC
INC003299,R3222,ROAD_BLOCKAGE,2,2023-01-14,25.59143,91.722384,Synthetic incident record,SYNTHETIC
INC003300,R3223,LANDSLIDE,4,2023-03-30,25.589761,91.737388,Synthetic incident record,SYNTHETIC
INC003301,R3228,ACCIDENT,2,2023-06-21,25.195175,91.382254,Synthetic incident record,SYNTHETIC
INC003302,R3231,LANDSLIDE,5,2023-10-20,25.162289,91.613162,Synthetic incident record,SYNTHETIC
INC003303,R3232,FALLEN_TREE,4,2023-05-28,25.131672,91.493971,Synthetic incident record,SYNTHETIC
INC003304,R3232,FLOOD,5,2023-06-12,25.137989,91.476699,Synthetic incident record,SYNTHETIC
INC003305,R3233,FLOOD,2,2023-05-12,25.148013,91.482072,Synthetic incident record,SYNTHETIC
INC003306,R3234,ROAD_BLOCKAGE,1,2023-08-15,25.130368,91.48854,Synthetic incident record,SYNTHETIC
INC003307,R3239,FLOOD,2,2023-04-27,25.568422,91.906106,Synthetic incident record,SYNTHETIC
INC003308,R3241,FALLEN_TREE,5,2023-11-19,25.564643,91.899631,Synthetic incident record,SYNTHETIC
INC003309,R3244,ACCIDENT,5,2023-04-16,25.558698,91.862178,Synthetic incident record,SYNTHETIC
INC003310,R3244,ACCIDENT,5,2023-08-01,25.562913,91.868566,Synthetic incident record,SYNTHETIC
INC003311,R3245,ROAD_BLOCKAGE,4,2023-04-26,25.566311,91.873922,Synthetic incident record,SYNTHETIC
INC003312,R3249,FALLEN_TREE,2,2023-12-05,25.034097,92.456032,Synthetic incident record,SYNTHETIC
INC003313,R3251,ACCIDENT,5,2023-11-01,24.938351,92.599363,Synthetic incident record,SYNTHETIC
INC003314,R3257,LANDSLIDE,4,2023-11-06,24.85472,92.616126,Synthetic incident record,SYNTHETIC
INC003315,R3260,LANDSLIDE,3,2023-12-29,25.148705,91.465258,Synthetic incident record,SYNTHETIC
INC003316,R3262,FALLEN_TREE,2,2023-06-04,25.084939,92.815273,Synthetic incident record,SYNTHETIC
INC003317,R3263,FLOOD,5,2023-02-03,25.086876,92.830248,Synthetic incident record,SYNTHETIC
INC003318,R3264,FALLEN_TREE,1,2023-06-25,25.085525,92.817859,Synthetic incident record,SYNTHETIC
INC003319,R3264,LANDSLIDE,5,2023-08-29,25.09662,92.824739,Synthetic incident record,SYNTHETIC
INC003320,R3264,ACCIDENT,1,2023-06-01,25.096965,92.824963,Synthetic incident record,SYNTHETIC
INC003321,R3265,ROAD_BLOCKAGE,3,2023-08-29,25.072843,92.822663,Synthetic incident record,SYNTHETIC
INC003322,R3265,FLOOD,2,2023-12-19,25.090171,92.807324,Synthetic incident record,SYNTHETIC
INC003323,R3265,FALLEN_TREE,4,2023-07-15,25.088334,92.808634,Synthetic incident record,SYNTHETIC
INC003324,R3265,ACCIDENT,3,2023-03-04,25.083278,92.806031,Synthetic incident record,SYNTHETIC
INC003325,R3266,ACCIDENT,4,2023-03-11,25.109914,92.847893,Synthetic incident record,SYNTHETIC
INC003326,R3267,FALLEN_TREE,4,2023-07-02,25.092557,92.821597,Synthetic incident record,SYNTHETIC
INC003327,R3268,ROAD_BLOCKAGE,4,2023-04-10,25.049908,92.801123,Synthetic incident record,SYNTHETIC
INC003328,R3269,FLOOD,2,2023-03-28,25.053843,92.811664,Synthetic incident record,SYNTHETIC
INC003329,R3270,FLOOD,5,2023-04-16,25.02564,92.771745,Synthetic incident record,SYNTHETIC
INC003330,R3272,FLOOD,1,2023-01-18,24.923225,92.763427,Synthetic incident record,SYNTHETIC
INC003331,R3273,ROAD_BLOCKAGE,4,2023-12-01,24.925067,92.789252,Synthetic incident record,SYNTHETIC
INC003332,R3276,FALLEN_TREE,2,2023-05-01,24.939275,92.760902,Synthetic incident record,SYNTHETIC
INC003333,R3277,ACCIDENT,3,2023-03-23,24.922158,92.76556,Synthetic incident record,SYNTHETIC
INC003334,R3278,LANDSLIDE,2,2023-11-14,24.934848,92.773358,Synthetic incident record,SYNTHETIC
INC003335,R3279,ROAD_BLOCKAGE,4,2023-02-01,24.936913,92.777114,Synthetic incident record,SYNTHETIC
INC003336,R3280,FLOOD,4,2023-10-06,24.963444,92.761638,Synthetic incident record,SYNTHETIC
INC003337,R3281,ACCIDENT,1,2023-03-08,24.966274,92.759287,Synthetic incident record,SYNTHETIC
INC003338,R3283,LANDSLIDE,4,2023-12-19,24.957019,92.760146,Synthetic incident record,SYNTHETIC
INC003339,R3284,ROAD_BLOCKAGE,1,2023-06-18,24.962126,92.753885,Synthetic incident record,SYNTHETIC
INC003340,R3288,FALLEN_TREE,3,2023-11-17,24.925851,92.84013,Synthetic incident record,SYNTHETIC
INC003341,R3294,ACCIDENT,2,2023-05-21,24.865156,92.589393,Synthetic incident record,SYNTHETIC
INC003342,R3296,FLOOD,3,2023-09-23,24.852926,92.603296,Synthetic incident record,SYNTHETIC
INC003343,R3297,FALLEN_TREE,4,2023-10-02,24.861247,92.613703,Synthetic incident record,SYNTHETIC
