edge_id,from_node_id,to_node_id,road_id,distance_m,status
5777,N002407,N004687,R2889,364.2104697458947,OPEN
5778,N004687,N002407,R2889,364.2104697458947,OPEN
5779,N004688,N004689,R2890,245.4231980348493,OPEN
5780,N004689,N004688,R2890,245.4231980348493,OPEN
5781,N001833,N001832,R2891,278.6851566762502,OPEN
5782,N001832,N001833,R2891,278.6851566762502,OPEN
5783,N004689,N004690,R2892,244.1941412834458,OPEN
5784,N004690,N004689,R2892,244.1941412834458,OPEN
5785,N004689,N001832,R2893,298.173962551455,OPEN
5786,N001832,N004689,R2893,298.173962551455,OPEN
5787,N001833,N004677,R2894,195.654141731087,OPEN
5788,N004677,N001833,R2894,195.654141731087,OPEN
5789,N001023,N004691,R2895,3101.110346336105,OPEN
5790,N004691,N001023,R2895,3101.110346336105,OPEN
5791,N001023,N004692,R2896,135.22763610640982,OPEN
5792,N004692,N001023,R2896,135.22763610640982,OPEN
5793,N004693,N001022,R2897,2817.7747574456603,OPEN
5794,N001022,N004693,R2897,2817.7747574456603,OPEN
5795,N001814,N001399,R2898,32.569052623416404,OPEN
5796,N001399,N001814,R2898,32.569052623416404,OPEN
5797,N004691,N004694,R2899,2821.1844590408814,OPEN
5798,N004694,N004691,R2899,2821.1844590408814,OPEN
5799,N001638,N004695,R2900,1025.6873314051065,OPEN
5800,N004695,N001638,R2900,1025.6873314051065,OPEN
5801,N004696,N001638,R2901,1028.422406361012,OPEN
5802,N001638,N004696,R2901,1028.422406361012,OPEN
5803,N004697,N004698,R2902,10.1698850584889,OPEN
5804,N004698,N004697,R2902,10.1698850584889,OPEN
5805,N002049,N002048,R2903,417.7392047580051,OPEN
5806,N002048,N002049,R2903,417.7392047580051,OPEN
5807,N004699,N004700,R2904,3070.2944221687158,OPEN
5808,N004700,N004699,R2904,3070.2944221687158,OPEN
5809,N004699,N004700,R2905,3070.2944221687158,OPEN
5810,N004700,N004699,R2905,3070.2944221687158,OPEN
5811,N004701,N004702,R2906,1728.624123088142,OPEN
5812,N004702,N004701,R2906,1728.624123088142,OPEN
5813,N004700,N004701,R2907,8.175950097175999,OPEN
5814,N004701,N004700,R2907,8.175950097175999,OPEN
5815,N001786,N001373,R2908,21.358629091400402,OPEN
5816,N001373,N001786,R2908,21.358629091400402,OPEN
5817,N001742,N004703,R2909,21.1608752033864,OPEN
5818,N004703,N001742,R2909,21.1608752033864,OPEN
5819,N004703,N001745,R2910,741.7692716519242,OPEN
5820,N001745,N004703,R2910,741.7692716519242,OPEN
5821,N004704,N004705,R2911,55.3366898799234,OPEN
5822,N004705,N004704,R2911,55.3366898799234,OPEN
5823,N004705,N004699,R2912,1631.5452106861233,OPEN
5824,N004699,N004705,R2912,1631.5452106861233,OPEN
5825,N004706,N004704,R2913,223.8863828037112,OPEN
5826,N004704,N004706,R2913,223.8863828037112,OPEN
5827,N004707,N004706,R2914,3.1589429471650003,OPEN
5828,N004706,N004707,R2914,3.1589429471650003,OPEN
5829,N004708,N003876,R2915,1628.5532068830737,OPEN
5830,N003876,N004708,R2915,1628.5532068830737,OPEN
5831,N003878,N004708,R2916,14.040135147832899,OPEN
5832,N004708,N003878,R2916,14.040135147832899,OPEN
5833,N004709,N003888,R2917,8.1999624484308,OPEN
5834,N003888,N004709,R2917,8.1999624484308,OPEN
5835,N002685,N004710,R2918,4025.5743919659953,OPEN
5836,N004710,N002685,R2918,4025.5743919659953,OPEN
5837,N004618,N004711,R2919,281.87062349777904,OPEN
5838,N004711,N004618,R2919,281.87062349777904,OPEN
5839,N004711,N004616,R2920,34.5044395921947,OPEN
5840,N004616,N004711,R2920,34.5044395921947,OPEN
5841,N003635,N003636,R2921,5.323990667214099,OPEN
5842,N003636,N003635,R2921,5.323990667214099,OPEN
5843,N004712,N002013,R2922,3609.011552508626,OPEN
5844,N002013,N004712,R2922,3609.011552508626,OPEN
5845,N002012,N004712,R2923,24.3015440955246,OPEN
5846,N004712,N002012,R2923,24.3015440955246,OPEN
5847,N003901,N004713,R2924,223.4494979521344,OPEN
5848,N004713,N003901,R2924,223.4494979521344,OPEN
5849,N004713,N003898,R2925,6.53943819525,OPEN
5850,N003898,N004713,R2925,6.53943819525,OPEN
5851,N004714,N004659,R2926,35.5627270694293,OPEN
5852,N004659,N004714,R2926,35.5627270694293,OPEN
5853,N004661,N004714,R2927,801.6795583325196,OPEN
5854,N004714,N004661,R2927,801.6795583325196,OPEN
5855,N003641,N004715,R2928,26.3148989622694,OPEN
5856,N004715,N003641,R2928,26.3148989622694,OPEN
5857,N004715,N004716,R2929,2154.5976844951024,OPEN
5858,N004716,N004715,R2929,2154.5976844951024,OPEN
5859,N004717,N002016,R2930,46.0738450711958,OPEN
5860,N002016,N004717,R2930,46.0738450711958,OPEN
5861,N002209,N004717,R2931,6070.445313351958,OPEN
5862,N004717,N002209,R2931,6070.445313351958,OPEN
5863,N002389,N004718,R2932,3263.5617665766836,OPEN
5864,N004718,N002389,R2932,3263.5617665766836,OPEN
5865,N002389,N004718,R2933,3263.5617665766836,OPEN
5866,N004718,N002389,R2933,3263.5617665766836,OPEN
5867,N004718,N004719,R2934,28.6631886755945,OPEN
5868,N004719,N004718,R2934,28.6631886755945,OPEN
5869,N004720,N004721,R2935,3029.6393879945026,OPEN
5870,N004721,N004720,R2935,3029.6393879945026,OPEN
5871,N004722,N004723,R2936,1443.5342450089697,OPEN
5872,N004723,N004722,R2936,1443.5342450089697,OPEN
5873,N004724,N004725,R2937,517.0570391505826,OPEN
5874,N004725,N004724,R2937,517.0570391505826,OPEN
5875,N004725,N004720,R2938,22.622222020671998,OPEN
5876,N004720,N004725,R2938,22.622222020671998,OPEN
5877,N004726,N004486,R2939,1163.3431626421711,OPEN
5878,N004486,N004726,R2939,1163.3431626421711,OPEN
5879,N003899,N004726,R2940,5.5609825208984,OPEN
5880,N004726,N003899,R2940,5.5609825208984,OPEN
5881,N004727,N002662,R2941,3.2377507815663003,OPEN
5882,N002662,N004727,R2941,3.2377507815663003,OPEN
5883,N002664,N004727,R2942,1109.9368273643818,OPEN
5884,N004727,N002664,R2942,1109.9368273643818,OPEN
5885,N004728,N004729,R2943,1572.800003861886,OPEN
5886,N004729,N004728,R2943,1572.800003861886,OPEN
5887,N004729,N001118,R2944,16.3224518483241,OPEN
5888,N001118,N004729,R2944,16.3224518483241,OPEN
5889,N004730,N004731,R2945,2380.4235885542444,OPEN
5890,N004731,N004730,R2945,2380.4235885542444,OPEN
5891,N004732,N004730,R2946,13.5195754103783,OPEN
5892,N004730,N004732,R2946,13.5195754103783,OPEN
5893,N004733,N004732,R2947,371.44254639049166,OPEN
5894,N004732,N004733,R2947,371.44254639049166,OPEN
5895,N004710,N004733,R2948,12.5433848175454,OPEN
5896,N004733,N004710,R2948,12.5433848175454,OPEN
5897,N004734,N004735,R2949,30.380010886889497,OPEN
5898,N004735,N004734,R2949,30.380010886889497,OPEN
5899,N004736,N002388,R2950,6.3898850828081,OPEN
5900,N002388,N004736,R2950,6.3898850828081,OPEN
5901,N002381,N004736,R2951,876.0371683560918,OPEN
5902,N004736,N002381,R2951,876.0371683560918,OPEN
5903,N002381,N004736,R2952,876.0371683560918,OPEN
5904,N004736,N002381,R2952,876.0371683560918,OPEN
5905,N004737,N004738,R2953,1491.0265075182879,OPEN
5906,N004738,N004737,R2953,1491.0265075182879,OPEN
5907,N004738,N004739,R2954,11.793604809594699,OPEN
5908,N004739,N004738,R2954,11.793604809594699,OPEN
5909,N002052,N004740,R2955,1696.0091666332587,OPEN
5910,N004740,N002052,R2955,1696.0091666332587,OPEN
5911,N004740,N004741,R2956,14.784745452886101,OPEN
5912,N004741,N004740,R2956,14.784745452886101,OPEN
5913,N004741,N004742,R2957,679.1545305226625,OPEN
5914,N004742,N004741,R2957,679.1545305226625,OPEN
5915,N004742,N004743,R2958,14.1793883174454,OPEN
5916,N004743,N004742,R2958,14.1793883174454,OPEN
5917,N004743,N004744,R2959,310.6877810603572,OPEN
5918,N004744,N004743,R2959,310.6877810603572,OPEN
5919,N004744,N004745,R2960,45.4756060424061,OPEN
5920,N004745,N004744,R2960,45.4756060424061,OPEN
5921,N004745,N004746,R2961,82.7458430200398,OPEN
5922,N004746,N004745,R2961,82.7458430200398,OPEN
5923,N004746,N004747,R2962,14.885306647037499,OPEN
5924,N004747,N004746,R2962,14.885306647037499,OPEN
5925,N004747,N004748,R2963,187.64549636525018,OPEN
5926,N004748,N004747,R2963,187.64549636525018,OPEN
5927,N004748,N001116,R2964,73.3195409842082,OPEN
5928,N001116,N004748,R2964,73.3195409842082,OPEN
5929,N004749,N004750,R2965,12.3920658145963,OPEN
5930,N004750,N004749,R2965,12.3920658145963,OPEN
5931,N004751,N004752,R2966,9815.383494455593,OPEN
5932,N004752,N004751,R2966,9815.383494455593,OPEN
5933,N004751,N004752,R2967,9815.383494455593,OPEN
5934,N004752,N004751,R2967,9815.383494455593,OPEN
5935,N004753,N004749,R2968,11858.852139314464,OPEN
5936,N004749,N004753,R2968,11858.852139314464,OPEN
5937,N004753,N004749,R2969,11858.852139314464,OPEN
5938,N004749,N004753,R2969,11858.852139314464,OPEN
5939,N004754,N002480,R2970,13.9384107663706,OPEN
5940,N002480,N004754,R2970,13.9384107663706,OPEN
5941,N004755,N004754,R2971,533.4720686943112,OPEN
5942,N004754,N004755,R2971,533.4720686943112,OPEN
5943,N004756,N004755,R2972,13.2340294481624,OPEN
5944,N004755,N004756,R2972,13.2340294481624,OPEN
5945,N004486,N004756,R2973,5632.350974660269,OPEN
5946,N004756,N004486,R2973,5632.350974660269,OPEN
5947,N004739,N004757,R2974,1972.1486594179748,OPEN
5948,N004757,N004739,R2974,1972.1486594179748,OPEN
5949,N004758,N002657,R2975,1578.6561714936963,OPEN
5950,N002657,N004758,R2975,1578.6561714936963,OPEN
5951,N004757,N004758,R2976,25.911349010291797,OPEN
5952,N004758,N004757,R2976,25.911349010291797,OPEN
5953,N004759,N004760,R2977,1009.4211372987487,OPEN
5954,N004760,N004759,R2977,1009.4211372987487,OPEN
5955,N004620,N004759,R2978,33.594785196039794,OPEN
5956,N004759,N004620,R2978,33.594785196039794,OPEN
5957,N002687,N004761,R2979,4967.180749826079,OPEN
5958,N004761,N002687,R2979,4967.180749826079,OPEN
5959,N002687,N004761,R2980,4967.180749826079,OPEN
5960,N004761,N002687,R2980,4967.180749826079,OPEN
5961,N004721,N004761,R2981,8.4303674527937,OPEN
5962,N004761,N004721,R2981,8.4303674527937,OPEN
5963,N004762,N004763,R2982,2534.2609299338133,OPEN
5964,N004763,N004762,R2982,2534.2609299338133,OPEN
5965,N004762,N004763,R2983,2534.2609299338133,OPEN
5966,N004763,N004762,R2983,2534.2609299338133,OPEN
5967,N003892,N004764,R2984,3904.441241297291,OPEN
5968,N004764,N003892,R2984,3904.441241297291,OPEN
5969,N004764,N003885,R2985,13.752725322186901,OPEN
5970,N003885,N004764,R2985,13.752725322186901,OPEN
5971,N002393,N004765,R2986,10.6231083446292,OPEN
5972,N004765,N002393,R2986,10.6231083446292,OPEN
5973,N004765,N004766,R2987,859.534427144286,OPEN
5974,N004766,N004765,R2987,859.534427144286,OPEN
5975,N004766,N002391,R2988,14.0262798511481,OPEN
5976,N002391,N004766,R2988,14.0262798511481,OPEN
5977,N004767,N004768,R2989,7.8973934975423,OPEN
5978,N004768,N004767,R2989,7.8973934975423,OPEN
5979,N004768,N004769,R2990,706.0550870490254,OPEN
5980,N004769,N004768,R2990,706.0550870490254,OPEN
5981,N004769,N004638,R2991,31.438732071088,OPEN
5982,N004638,N004769,R2991,31.438732071088,OPEN
5983,N004639,N004767,R2992,561.3460157374046,OPEN
5984,N004767,N004639,R2992,561.3460157374046,OPEN
5985,N002383,N004770,R2993,592.2704041939367,OPEN
5986,N004770,N002383,R2993,592.2704041939367,OPEN
5987,N004770,N002387,R2994,12.360229312417301,OPEN
5988,N002387,N004770,R2994,12.360229312417301,OPEN
5989,N004771,N004337,R2995,11.3680135535381,OPEN
5990,N004337,N004771,R2995,11.3680135535381,OPEN
5991,N002377,N004771,R2996,607.6743366062659,OPEN
5992,N004771,N002377,R2996,607.6743366062659,OPEN
5993,N004772,N004773,R2997,4.423220580001,OPEN
5994,N004773,N004772,R2997,4.423220580001,OPEN
5995,N004773,N004774,R2998,128.3230813188442,OPEN
5996,N004774,N004773,R2998,128.3230813188442,OPEN
5997,N004774,N004775,R2999,17.915066474463398,OPEN
5998,N004775,N004774,R2999,17.915066474463398,OPEN
5999,N004776,N004772,R3000,175.1130666407846,OPEN
6000,N004772,N004776,R3000,175.1130666407846,OPEN
6001,N003883,N004776,R3001,10.0232935046464,OPEN
6002,N004776,N003883,R3001,10.0232935046464,OPEN
6003,N004775,N004709,R3002,592.082948529834,OPEN
6004,N004709,N004775,R3002,592.082948529834,OPEN
6005,N004777,N004778,R3003,15.901965709974702,OPEN
6006,N004778,N004777,R3003,15.901965709974702,OPEN
6007,N004779,N004777,R3004,305.4144319971287,OPEN
6008,N004777,N004779,R3004,305.4144319971287,OPEN
6009,N002029,N004779,R3005,7.2652656687081,OPEN
6010,N004779,N002029,R3005,7.2652656687081,OPEN
6011,N004778,N002673,R3006,2793.780345423645,OPEN
6012,N002673,N004778,R3006,2793.780345423645,OPEN
6013,N004778,N002673,R3007,2793.780345423645,OPEN
6014,N002673,N004778,R3007,2793.780345423645,OPEN
6015,N004780,N003881,R3008,9.5921853139742,OPEN
6016,N003881,N004780,R3008,9.5921853139742,OPEN
6017,N004781,N004780,R3009,1645.6597039345456,OPEN
6018,N004780,N004781,R3009,1645.6597039345456,OPEN
6019,N004782,N004783,R3010,1468.3020698921707,OPEN
6020,N004783,N004782,R3010,1468.3020698921707,OPEN
6021,N002041,N004782,R3011,4.9143607825991,OPEN
6022,N004782,N002041,R3011,4.9143607825991,OPEN
6023,N004567,N004784,R3012,1103.9526635467078,OPEN
6024,N004784,N004567,R3012,1103.9526635467078,OPEN
6025,N004784,N004785,R3013,12.798366710704299,OPEN
6026,N004785,N004784,R3013,12.798366710704299,OPEN
6027,N004785,N004786,R3014,177.8202852272407,OPEN
6028,N004786,N004785,R3014,177.8202852272407,OPEN
6029,N004786,N004564,R3015,14.3505318594604,OPEN
6030,N004564,N004786,R3015,14.3505318594604,OPEN
6031,N004787,N004788,R3016,156.6095153459973,OPEN
6032,N004788,N004787,R3016,156.6095153459973,OPEN
6033,N004788,N002457,R3017,14.818019448555,OPEN
6034,N002457,N004788,R3017,14.818019448555,OPEN
6035,N002263,N004789,R3018,1725.6525728171982,OPEN
6036,N004789,N002263,R3018,1725.6525728171982,OPEN
6037,N004789,N002264,R3019,12.274968774017099,OPEN
6038,N002264,N004789,R3019,12.274968774017099,OPEN
6039,N002683,N004790,R3020,13014.245801309236,OPEN
6040,N004790,N002683,R3020,13014.245801309236,OPEN
6041,N004791,N004753,R3021,9.3344822044191,OPEN
6042,N004753,N004791,R3021,9.3344822044191,OPEN
6043,N004792,N004791,R3022,3524.238714172345,OPEN
6044,N004791,N004792,R3022,3524.238714172345,OPEN
6045,N004792,N004791,R3023,3524.238714172345,OPEN
6046,N004791,N004792,R3023,3524.238714172345,OPEN
6047,N004793,N004794,R3024,73.5632991190492,OPEN
6048,N004794,N004793,R3024,73.5632991190492,OPEN
6049,N004795,N004793,R3025,34.0731766664503,OPEN
6050,N004793,N004795,R3025,34.0731766664503,OPEN
6051,N004796,N004797,R3026,11.439406819877,OPEN
6052,N004797,N004796,R3026,11.439406819877,OPEN
6053,N004794,N004796,R3027,783.5780332036258,OPEN
6054,N004796,N004794,R3027,783.5780332036258,OPEN
6055,N004798,N004799,R3028,591.3864673984119,OPEN
6056,N004799,N004798,R3028,591.3864673984119,OPEN
6057,N004800,N004798,R3029,11.731708230623601,OPEN
6058,N004798,N004800,R3029,11.731708230623601,OPEN
6059,N004799,N004792,R3030,12.1760761544934,OPEN
6060,N004792,N004799,R3030,12.1760761544934,OPEN
6061,N004797,N004800,R3031,2667.630375860251,OPEN
6062,N004800,N004797,R3031,2667.630375860251,OPEN
6063,N004801,N004802,R3032,8928.697708848997,OPEN
6064,N004802,N004801,R3032,8928.697708848997,OPEN
6065,N002265,N004803,R3033,41.599919652486896,OPEN
6066,N004803,N002265,R3033,41.599919652486896,OPEN
6067,N004803,N004566,R3034,3037.928167412145,OPEN
6068,N004566,N004803,R3034,3037.928167412145,OPEN
6069,N004804,N004805,R3035,3259.138584359095,OPEN
6070,N004805,N004804,R3035,3259.138584359095,OPEN
6071,N004806,N004807,R3036,6201.556475006153,OPEN
6072,N004807,N004806,R3036,6201.556475006153,OPEN
6073,N004807,N004802,R3037,62.7000736634984,OPEN
6074,N004802,N004807,R3037,62.7000736634984,OPEN
6075,N004808,N004809,R3038,5538.035080865674,OPEN
6076,N004809,N004808,R3038,5538.035080865674,OPEN
6077,N004565,N004810,R3039,464.5451637195757,OPEN
6078,N004810,N004565,R3039,464.5451637195757,OPEN
6079,N004811,N002724,R3040,14.0062735305425,OPEN
6080,N002724,N004811,R3040,14.0062735305425,OPEN
6081,N004812,N004811,R3041,41.286456748343696,OPEN
6082,N004811,N004812,R3041,41.286456748343696,OPEN
6083,N004810,N004812,R3042,6.5724988938193,OPEN
6084,N004812,N004810,R3042,6.5724988938193,OPEN
6085,N004813,N004814,R3043,3945.253125348764,OPEN
6086,N004814,N004813,R3043,3945.253125348764,OPEN
6087,N004723,N004813,R3044,25.319832859185798,OPEN
6088,N004813,N004723,R3044,25.319832859185798,OPEN
6089,N004815,N004816,R3045,581.2634147235891,OPEN
6090,N004816,N004815,R3045,581.2634147235891,OPEN
6091,N004816,N004722,R3046,8.1742728703758,OPEN
6092,N004722,N004816,R3046,8.1742728703758,OPEN
6093,N002689,N004817,R3047,241.1681916868478,OPEN
6094,N004817,N002689,R3047,241.1681916868478,OPEN
6095,N004817,N004815,R3048,7.760040927455,OPEN
6096,N004815,N004817,R3048,7.760040927455,OPEN
6097,N004818,N004819,R3049,78.80096396695099,OPEN
6098,N004819,N004818,R3049,78.80096396695099,OPEN
6099,N004819,N002033,R3050,27.1132262085385,OPEN
6100,N002033,N004819,R3050,27.1132262085385,OPEN
6101,N004820,N002378,R3051,7.839256997190401,OPEN
6102,N002378,N004820,R3051,7.839256997190401,OPEN
6103,N004821,N004820,R3052,1090.4005488091125,OPEN
6104,N004820,N004821,R3052,1090.4005488091125,OPEN
6105,N004790,N001752,R3053,12.5162092579363,OPEN
6106,N001752,N004790,R3053,12.5162092579363,OPEN
6107,N004822,N003897,R3054,351.46808494933043,OPEN
6108,N003897,N004822,R3054,351.46808494933043,OPEN
6109,N003890,N004822,R3055,6.5817432859588,OPEN
6110,N004822,N003890,R3055,6.5817432859588,OPEN
6111,N003897,N004823,R3056,869.0281315943075,OPEN
6112,N004823,N003897,R3056,869.0281315943075,OPEN
6113,N004823,N003891,R3057,9.0983225852747,OPEN
6114,N003891,N004823,R3057,9.0983225852747,OPEN
6115,N004653,N004824,R3058,1212.37492825829,OPEN
6116,N004824,N004653,R3058,1212.37492825829,OPEN
6117,N004824,N002030,R3059,13.2821882411654,OPEN
6118,N002030,N004824,R3059,13.2821882411654,OPEN
6119,N004606,N004611,R3060,108.5362824312524,OPEN
6120,N004611,N004606,R3060,108.5362824312524,OPEN
6121,N001152,N004825,R3061,9.4638864307871,OPEN
6122,N004825,N001152,R3061,9.4638864307871,OPEN
6123,N004825,N004305,R3062,1522.3506167006592,OPEN
6124,N004305,N004825,R3062,1522.3506167006592,OPEN
6125,N004018,N004826,R3063,250.11546136557473,OPEN
6126,N004826,N004018,R3063,250.11546136557473,OPEN
6127,N004826,N004827,R3064,18.6561478134311,OPEN
6128,N004827,N004826,R3064,18.6561478134311,OPEN
6129,N004828,N004829,R3065,3045.272211170772,OPEN
6130,N004829,N004828,R3065,3045.272211170772,OPEN
6131,N004830,N004831,R3066,15.3937528882265,OPEN
6132,N004831,N004830,R3066,15.3937528882265,OPEN
6133,N004832,N004830,R3067,143.9021748146367,OPEN
6134,N004830,N004832,R3067,143.9021748146367,OPEN
6135,N004833,N004832,R3068,33.933430246297696,OPEN
6136,N004832,N004833,R3068,33.933430246297696,OPEN
6137,N004834,N004835,R3069,15.3842267619592,OPEN
6138,N004835,N004834,R3069,15.3842267619592,OPEN
6139,N004836,N004834,R3070,643.0287783824617,OPEN
6140,N004834,N004836,R3070,643.0287783824617,OPEN
6141,N004837,N004836,R3071,20.785201307780202,OPEN
6142,N004836,N004837,R3071,20.785201307780202,OPEN
6143,N004838,N004837,R3072,715.724730912619,OPEN
6144,N004837,N004838,R3072,715.724730912619,OPEN
6145,N004829,N004838,R3073,4.3236278324908,OPEN
6146,N004838,N004829,R3073,4.3236278324908,OPEN
6147,N004835,N004839,R3074,167.57408241862328,OPEN
6148,N004839,N004835,R3074,167.57408241862328,OPEN
6149,N004839,N004840,R3075,10.9486930537096,OPEN
6150,N004840,N004839,R3075,10.9486930537096,OPEN
6151,N004840,N004841,R3076,167.1259668731569,OPEN
6152,N004841,N004840,R3076,167.1259668731569,OPEN
6153,N004841,N004842,R3077,13.5599352424108,OPEN
6154,N004842,N004841,R3077,13.5599352424108,OPEN
6155,N004843,N004844,R3078,2075.272077081938,OPEN
6156,N004844,N004843,R3078,2075.272077081938,OPEN
6157,N002484,N004845,R3079,7.5423723304145,OPEN
6158,N004845,N002484,R3079,7.5423723304145,OPEN
6159,N004845,N004846,R3080,72.005955102794,OPEN
6160,N004846,N004845,R3080,72.005955102794,OPEN
6161,N004846,N004843,R3081,7.7710651003494,OPEN
6162,N004843,N004846,R3081,7.7710651003494,OPEN
6163,N004847,N004019,R3082,12.602966963663901,OPEN
6164,N004019,N004847,R3082,12.602966963663901,OPEN
6165,N004827,N004847,R3083,1312.2981654933017,OPEN
6166,N004847,N004827,R3083,1312.2981654933017,OPEN
6167,N004848,N002691,R3084,1374.8942449042188,OPEN
6168,N002691,N004848,R3084,1374.8942449042188,OPEN
6169,N004849,N004828,R3085,9.6465221384711,OPEN
6170,N004828,N004849,R3085,9.6465221384711,OPEN
6171,N004850,N004849,R3086,300.868680277761,OPEN
6172,N004849,N004850,R3086,300.868680277761,OPEN
6173,N004851,N004850,R3087,24.07179792096,OPEN
6174,N004850,N004851,R3087,24.07179792096,OPEN
6175,N004831,N004851,R3088,288.0427756909911,OPEN
6176,N004851,N004831,R3088,288.0427756909911,OPEN
6177,N004609,N004606,R3089,43.3962683558477,OPEN
6178,N004606,N004609,R3089,43.3962683558477,OPEN
6179,N004611,N004608,R3090,46.366636346393406,OPEN
6180,N004608,N004611,R3090,46.366636346393406,OPEN
6181,N004852,N004853,R3091,1019.8509857439582,OPEN
6182,N004853,N004852,R3091,1019.8509857439582,OPEN
6183,N004854,N004855,R3092,514.3321291836874,OPEN
6184,N004855,N004854,R3092,514.3321291836874,OPEN
6185,N004855,N004856,R3093,12.0873377185601,OPEN
6186,N004856,N004855,R3093,12.0873377185601,OPEN
6187,N004856,N004857,R3094,402.8383800943578,OPEN
6188,N004857,N004856,R3094,402.8383800943578,OPEN
6189,N004857,N004852,R3095,11.484073681021599,OPEN
6190,N004852,N004857,R3095,11.484073681021599,OPEN
6191,N004858,N003893,R3096,1148.0057017215736,OPEN
6192,N003893,N004858,R3096,1148.0057017215736,OPEN
6193,N003895,N004858,R3097,9.0371231196638,OPEN
6194,N004858,N003895,R3097,9.0371231196638,OPEN
6195,N004859,N004860,R3098,1072.8057465817344,OPEN
6196,N004860,N004859,R3098,1072.8057465817344,OPEN
6197,N004809,N004859,R3099,24.2358380166784,OPEN
6198,N004859,N004809,R3099,24.2358380166784,OPEN
6199,N004750,N004719,R3100,1512.1006413475486,OPEN
6200,N004719,N004750,R3100,1512.1006413475486,OPEN
6201,N004861,N004862,R3101,2505.9530710880426,OPEN
6202,N004862,N004861,R3101,2505.9530710880426,OPEN
6203,N004861,N004862,R3102,2505.9530710880426,OPEN
6204,N004862,N004861,R3102,2505.9530710880426,OPEN
6205,N004863,N004864,R3103,3925.1082073258467,OPEN
6206,N004864,N004863,R3103,3925.1082073258467,OPEN
6207,N002390,N004863,R3104,12.607651636902801,OPEN
6208,N004863,N002390,R3104,12.607651636902801,OPEN
6209,N004865,N002385,R3105,711.1605017592161,OPEN
6210,N002385,N004865,R3105,711.1605017592161,OPEN
6211,N004866,N004865,R3106,9.5892656343254,OPEN
6212,N004865,N004866,R3106,9.5892656343254,OPEN
6213,N004867,N004866,R3107,1190.7083842781633,OPEN
6214,N004866,N004867,R3107,1190.7083842781633,OPEN
6215,N004864,N004867,R3108,13.034823526309099,OPEN
6216,N004867,N004864,R3108,13.034823526309099,OPEN
6217,N004615,N004868,R3109,56.669222800975405,OPEN
6218,N004868,N004615,R3109,56.669222800975405,OPEN
6219,N004868,N004623,R3110,99.5120180809389,OPEN
6220,N004623,N004868,R3110,99.5120180809389,OPEN
6221,N004869,N004870,R3111,912.9302412634181,OPEN
6222,N004870,N004869,R3111,912.9302412634181,OPEN
6223,N004870,N004871,R3112,30.6413609349216,OPEN
6224,N004871,N004870,R3112,30.6413609349216,OPEN
6225,N004872,N004873,R3113,23.4519313193261,OPEN
6226,N004873,N004872,R3113,23.4519313193261,OPEN
6227,N004874,N004873,R3114,2399.447574091366,OPEN
6228,N004873,N004874,R3114,2399.447574091366,OPEN
6229,N004875,N004876,R3115,17.3774506967136,OPEN
6230,N004876,N004875,R3115,17.3774506967136,OPEN
6231,N004876,N004872,R3116,1018.0873477895882,OPEN
6232,N004872,N004876,R3116,1018.0873477895882,OPEN
6233,N004877,N004878,R3117,13.5693912452032,OPEN
6234,N004878,N004877,R3117,13.5693912452032,OPEN
6235,N004878,N004875,R3118,532.2972978464377,OPEN
6236,N004875,N004878,R3118,532.2972978464377,OPEN
6237,N004879,N004880,R3119,2436.514054731158,OPEN
6238,N004880,N004879,R3119,2436.514054731158,OPEN
6239,N004881,N004882,R3120,11.0828521875628,OPEN
6240,N004882,N004881,R3120,11.0828521875628,OPEN
6241,N004883,N004884,R3121,1370.2905862021214,OPEN
6242,N004884,N004883,R3121,1370.2905862021214,OPEN
6243,N004885,N004886,R3122,15.9567974775115,OPEN
6244,N004886,N004885,R3122,15.9567974775115,OPEN
6245,N004886,N004887,R3123,467.10956842332257,OPEN
6246,N004887,N004886,R3123,467.10956842332257,OPEN
6247,N004882,N004885,R3124,1074.104650917091,OPEN
6248,N004885,N004882,R3124,1074.104650917091,OPEN
6249,N003040,N003036,R3125,54.8397814924138,OPEN
6250,N003036,N003040,R3125,54.8397814924138,OPEN
6251,N004888,N004889,R3126,1207.7280102979755,OPEN
6252,N004889,N004888,R3126,1207.7280102979755,OPEN
6253,N002671,N004888,R3127,22.9442123065039,OPEN
6254,N004888,N002671,R3127,22.9442123065039,OPEN
6255,N004890,N004891,R3128,16.2460457855669,OPEN
6256,N004891,N004890,R3128,16.2460457855669,OPEN
6257,N004892,N004890,R3129,986.8778437798836,OPEN
6258,N004890,N004892,R3129,986.8778437798836,OPEN
6259,N003155,N003164,R3130,175.3497630884824,OPEN
6260,N003164,N003155,R3130,175.3497630884824,OPEN
6261,N004893,N004833,R3131,1019.5584422299704,OPEN
6262,N004833,N004893,R3131,1019.5584422299704,OPEN
6263,N004889,N004893,R3132,20.9274122623424,OPEN
6264,N004893,N004889,R3132,20.9274122623424,OPEN
6265,N002316,N004894,R3133,6.6835909656467,OPEN
6266,N004894,N002316,R3133,6.6835909656467,OPEN
6267,N004894,N002338,R3134,630.0892814256259,OPEN
6268,N002338,N004894,R3134,630.0892814256259,OPEN
6269,N004895,N004896,R3135,1838.6592848972905,OPEN
6270,N004896,N004895,R3135,1838.6592848972905,OPEN
6271,N004814,N004895,R3136,8.1406483519818,OPEN
6272,N004895,N004814,R3136,8.1406483519818,OPEN
