road_id,name,highway,length_km,importance,status,geometry
R2775,,tertiary,0.33395435128513196,LOW,OPEN,"LINESTRING (472222.538941 2819504.501791, 472214.068847 2819496.014757, 472209.336458 2819487.010574, 472203.507361 2819472.593619, 472198.408997 2819461.596929, 472189.673865 2819451.338666, 472181.316206 2819443.781612, 472184.027897 2819438.006564, 472186.194608 2819431.147424, 472185.808411 2819419.421152, 472183.425543 2819409.326869, 472180.863627 2819400.129931, 472175.225505 2819390.585031, 472169.038266 2819377.973853, 472167.563314 2819369.505522, 472166.638862 2819359.939748, 472162.798942 2819345.164315, 472146.814547 2819246.718959, 472142.393892 2819213.717395, 472142.003918 2819200.197193, 472144.739987 2819191.63151)"
R2776,,trunk,0.2791115426272582,CRITICAL,OPEN,"LINESTRING (389693.464138 2840042.708753, 389661.368773 2840031.024666, 389642.190491 2840024.095555, 389625.604813 2840019.947114, 389610.254634 2840019.532078, 389597.488338 2840022.052833, 389587.560061 2840026.687639, 389577.927278 2840033.058915, 389570.985373 2840040.747991, 389564.748256 2840051.11158, 389561.472985 2840061.583433, 389559.403099 2840072.16709, 389558.045922 2840086.377719, 389556.55036 2840100.844247, 389553.543798 2840112.244244, 389549.987525 2840121.511165, 389543.472847 2840131.079611, 389535.612112 2840140.515279, 389525.858939 2840149.291075, 389515.69658 2840157.139909, 389504.97226 2840162.589955)"
R2777,,trunk,0.6491291840492395,CRITICAL,OPEN,"LINESTRING (390146.032979 2840480.030259, 390143.684879 2840472.817134, 390122.149112 2840440.465525, 390102.173991 2840417.205417, 390079.397427 2840397.446381, 390061.64533 2840383.27231, 390011.438161 2840351.424285, 389978.381237 2840325.326606, 389964.233098 2840307.633863, 389953.986913 2840288.446751, 389938.774315 2840256.175885, 389922.556039 2840216.414984, 389909.018049 2840190.022641, 389887.523455 2840162.754881, 389874.746641 2840148.273935, 389853.866037 2840129.695721, 389831.926001 2840114.083602, 389808.129074 2840100.89041, 389780.018768 2840088.009983, 389720.344173 2840065.744768, 389688.258649 2840054.027309)"
R2778,,trunk,0.6441973890898581,CRITICAL,OPEN,"LINESTRING (389684.650427 2840063.095254, 389729.073272 2840079.860478, 389787.148689 2840102.947553, 389817.96874 2840118.220042, 389843.139361 2840134.879683, 389865.895583 2840152.091052, 389884.383951 2840173.890074, 389899.380723 2840197.058275, 389917.968942 2840230.907104, 389931.658499 2840258.638383, 389945.128191 2840292.540781, 389948.59028 2840303.355384, 389961.251897 2840320.916452, 389980.115799 2840339.633377, 390006.524594 2840359.22923, 390047.689273 2840388.737619, 390078.839241 2840411.240511, 390102.287099 2840430.861075, 390116.832973 2840448.140852, 390138.197241 2840476.750216, 390146.032979 2840480.030259)"
R2779,Shillong Bypass,trunk,0.13286493295243412,CRITICAL,OPEN,"LINESTRING (404698.813416 2826331.81504, 404697.792709 2826353.485441, 404698.853813 2826369.824872, 404701.383102 2826384.94662, 404704.975398 2826396.981868, 404717.66866 2826420.071635, 404726.120955 2826433.146479, 404744.157828 2826450.439005)"
R2780,,secondary,0.22950457067440522,MEDIUM,OPEN,"LINESTRING (375836.407775 2895664.927555, 375838.253907 2895646.853972, 375836.695191 2895634.373744, 375824.485403 2895576.334988, 375814.320843 2895539.844081, 375810.366887 2895525.658724, 375798.023492 2895488.147415, 375786.645137 2895454.348837, 375777.677419 2895446.846745)"
R2781,B K Kakati Road,secondary,0.24252331111014824,MEDIUM,OPEN,"LINESTRING (375777.677419 2895446.846745, 375777.357935 2895457.328883, 375801.045372 2895529.226178, 375815.002227 2895596.431241, 375823.135884 2895646.311824, 375823.6477 2895653.839458, 375823.968143 2895674.794555, 375828.476733 2895682.184253)"
R2782,G.N.B Road,primary,0.10301598309503314,HIGH,OPEN,"LINESTRING (375299.958398 2896846.976879, 375371.459775 2896826.350618, 375386.574098 2896822.483449, 375399.166042 2896819.260854)"
R2783,,trunk,0.029791279881014425,CRITICAL,OPEN,"LINESTRING (367207.14405 2894634.638396, 367191.887645 2894609.05007)"
R2784,,trunk,0.0299776829356639,CRITICAL,OPEN,"LINESTRING (417179.852515 2888248.909884, 417149.876134 2888249.189268)"
R2785,,trunk,4.06681454163973,CRITICAL,OPEN,"LINESTRING (412763.979059 2887806.536893, 412830.191191 2887790.565064, 412890.998364 2887772.325972, 412918.465546 2887764.477744, 412942.110156 2887757.729491, 413111.391361 2887696.755945, 413182.719611 2887671.071543, 413322.697146 2887621.239164, 413448.329737 2887584.052566, 413574.602033 2887534.668511, 413994.642607 2887414.915654, 414065.238453 2887402.033569, 414101.598422 2887398.925012, 414497.578281 2887372.250969, 414569.97436 2887371.498859, 414655.024731 2887379.004246, 414784.154736 2887392.501567, 414825.648438 2887396.051195, 415013.075136 2887412.082462, 415532.472674 2887471.125348, 415766.832422 2887501.892759, 416026.472375 2887537.551802, 416096.749965 2887544.973545, 416142.404596 2887553.4846, 416163.889688 2887558.950545, 416185.127607 2887566.411746, 416205.16563 2887573.891779, 416225.736431 2887583.362044, 416267.056811 2887605.236583, 416286.713017 2887617.116253, 416306.511141 2887630.855761, 416342.778691 2887660.106215, 416398.673367 2887718.570281, 416481.523836 2887806.167947, 416503.049247 2887828.923366, 416531.862907 2887856.128824, 416545.929338 2887871.234517, 416610.044505 2887936.347551)"
R2786,,trunk,4.06681454163973,CRITICAL,OPEN,"LINESTRING (412763.979059 2887806.536893, 412830.191191 2887790.565064, 412890.998364 2887772.325972, 412918.465546 2887764.477744, 412942.110156 2887757.729491, 413111.391361 2887696.755945, 413182.719611 2887671.071543, 413322.697146 2887621.239164, 413448.329737 2887584.052566, 413574.602033 2887534.668511, 413994.642607 2887414.915654, 414065.238453 2887402.033569, 414101.598422 2887398.925012, 414497.578281 2887372.250969, 414569.97436 2887371.498859, 414655.024731 2887379.004246, 414784.154736 2887392.501567, 414825.648438 2887396.051195, 415013.075136 2887412.082462, 415532.472674 2887471.125348, 415766.832422 2887501.892759, 416026.472375 2887537.551802, 416096.749965 2887544.973545, 416142.404596 2887553.4846, 416163.889688 2887558.950545, 416185.127607 2887566.411746, 416205.16563 2887573.891779, 416225.736431 2887583.362044, 416267.056811 2887605.236583, 416286.713017 2887617.116253, 416306.511141 2887630.855761, 416342.778691 2887660.106215, 416398.673367 2887718.570281, 416481.523836 2887806.167947, 416503.049247 2887828.923366, 416531.862907 2887856.128824, 416545.929338 2887871.234517, 416610.044505 2887936.347551)"
R2787,,trunk,4.713164213216753,CRITICAL,OPEN,"LINESTRING (417157.38943 2888235.640165, 417080.887424 2888225.184517, 417044.499172 2888217.275743, 417003.109934 2888204.470269, 416973.529781 2888193.206644, 416942.359447 2888185.043354, 416899.786919 2888160.782396, 416823.560469 2888109.058389, 416759.093956 2888065.322719, 416709.748777 2888025.090197, 416665.50118 2887984.559401, 416640.108664 2887955.902985, 416409.776523 2887709.749169, 416395.686307 2887695.662733, 416351.68789 2887649.106162, 416314.223882 2887620.406083, 416295.097426 2887606.928063, 416274.766973 2887594.388172, 416232.778316 2887572.783725, 416211.392338 2887562.510169, 416189.881875 2887554.651954, 416168.11646 2887547.581792, 416147.147048 2887541.447974, 416098.139103 2887532.426877, 416027.582317 2887525.139833, 415768.624673 2887489.875072, 415534.80649 2887459.381002, 415013.533283 2887399.541722, 414826.432193 2887382.865919, 414784.867437 2887379.161692, 414656.930534 2887366.154948, 414570.962069 2887358.954615, 414496.50787 2887360.008203, 414100.691787 2887385.795122, 414063.947772 2887388.297048, 414028.570548 2887393.337482, 413990.92334 2887402.923002, 413693.860043 2887479.982606, 413570.76954 2887523.751069, 413421.221242 2887575.261416, 413278.152571 2887622.045295, 413180.057811 2887655.80468, 413109.554762 2887682.281044, 413054.403394 2887702.995523, 412950.958945 2887741.111976, 412914.916244 2887752.617135, 412907.781603 2887754.902179, 412873.295106 2887765.832179, 412821.950831 2887780.042837, 412765.673438 2887792.270957)"
R2788,,trunk,4.713164213216753,CRITICAL,OPEN,"LINESTRING (417157.38943 2888235.640165, 417080.887424 2888225.184517, 417044.499172 2888217.275743, 417003.109934 2888204.470269, 416973.529781 2888193.206644, 416942.359447 2888185.043354, 416899.786919 2888160.782396, 416823.560469 2888109.058389, 416759.093956 2888065.322719, 416709.748777 2888025.090197, 416665.50118 2887984.559401, 416640.108664 2887955.902985, 416409.776523 2887709.749169, 416395.686307 2887695.662733, 416351.68789 2887649.106162, 416314.223882 2887620.406083, 416295.097426 2887606.928063, 416274.766973 2887594.388172, 416232.778316 2887572.783725, 416211.392338 2887562.510169, 416189.881875 2887554.651954, 416168.11646 2887547.581792, 416147.147048 2887541.447974, 416098.139103 2887532.426877, 416027.582317 2887525.139833, 415768.624673 2887489.875072, 415534.80649 2887459.381002, 415013.533283 2887399.541722, 414826.432193 2887382.865919, 414784.867437 2887379.161692, 414656.930534 2887366.154948, 414570.962069 2887358.954615, 414496.50787 2887360.008203, 414100.691787 2887385.795122, 414063.947772 2887388.297048, 414028.570548 2887393.337482, 413990.92334 2887402.923002, 413693.860043 2887479.982606, 413570.76954 2887523.751069, 413421.221242 2887575.261416, 413278.152571 2887622.045295, 413180.057811 2887655.80468, 413109.554762 2887682.281044, 413054.403394 2887702.995523, 412950.958945 2887741.111976, 412914.916244 2887752.617135, 412907.781603 2887754.902179, 412873.295106 2887765.832179, 412821.950831 2887780.042837, 412765.673438 2887792.270957)"
R2789,,trunk,0.011930568954882393,CRITICAL,OPEN,"LINESTRING (417169.161071 2888237.581023, 417157.38943 2888235.640165)"
R2790,,secondary,0.03802843843860924,MEDIUM,OPEN,"LINESTRING (416513.058631 2884191.182396, 416500.144418 2884226.950891)"
R2791,,tertiary,0.02581384049204228,LOW,OPEN,"LINESTRING (411568.331943 2874329.010922, 411556.1833 2874329.569265, 411543.456929 2874324.626917)"
R2792,,tertiary,0.0235958970702101,LOW,OPEN,"LINESTRING (411587.761442 2874315.622087, 411568.331943 2874329.010922)"
R2793,,tertiary,1.6088879198381887,LOW,OPEN,"LINESTRING (412627.254471 2875299.335615, 412626.229678 2875291.26831, 412626.323697 2875276.869338, 412622.173813 2875262.487633, 412605.041242 2875242.056735, 412587.45894 2875211.250979, 412560.396302 2875148.810091, 412543.280146 2875130.87118, 412522.310704 2875114.497567, 412507.031129 2875082.325287, 412504.274653 2875015.889821, 412481.653037 2874983.002446, 412437.556822 2874948.076892, 412412.209418 2874926.726548, 412403.214697 2874913.87255, 412401.350001 2874901.480304, 412399.732125 2874888.576926, 412382.18692 2874852.986497, 412368.295079 2874832.323752, 412360.544296 2874815.407763, 412360.236428 2874806.804044, 412357.827229 2874789.342803, 412353.661865 2874775.703349, 412331.736528 2874733.308644, 412321.18307 2874716.422528, 412311.482536 2874674.455433, 412304.817057 2874667.156942, 412295.898363 2874665.688272, 412277.615148 2874672.400829, 412264.649766 2874675.012995, 412256.21469 2874671.026936, 412248.506078 2874660.434923, 412243.596849 2874649.336813, 412232.088181 2874640.797136, 412222.136677 2874637.574413, 412205.853067 2874639.455749, 412191.092445 2874640.064262, 412179.114051 2874637.608316, 412165.472953 2874630.522842, 412142.762423 2874617.417731, 412105.317964 2874608.908323, 412073.272257 2874588.988049, 412041.775393 2874579.253765, 412021.915737 2874565.886032, 411968.58266 2874567.429772, 411947.392381 2874567.572328, 411929.465158 2874557.270764, 411921.010817 2874540.038556, 411909.506498 2874529.217538, 411890.456645 2874529.113188, 411874.531605 2874533.717132, 411857.375601 2874532.414983, 411835.671299 2874527.588208, 411819.389556 2874514.905513, 411804.683633 2874488.002142, 411778.885841 2874475.85988, 411756.043658 2874443.329594, 411748.760979 2874423.243143, 411729.054811 2874397.093488, 411698.104853 2874363.18922, 411682.578675 2874355.718226, 411648.469517 2874347.652764, 411632.179442 2874333.796326, 411608.931713 2874310.971301, 411597.494183 2874310.107117, 411587.761442 2874315.622087)"
R2794,,tertiary,3.9660289529859973,LOW,OPEN,"LINESTRING (409465.065632 2875234.677566, 409482.76796 2875231.110526, 409497.661585 2875225.225957, 409517.07808 2875211.889378, 409527.845034 2875208.503275, 409536.582984 2875211.333624, 409556.229162 2875232.662586, 409569.183645 2875244.545916, 409585.830111 2875251.862691, 409630.730682 2875263.104474, 409641.942259 2875264.677323, 409651.465316 2875260.901185, 409662.246561 2875259.586256, 409672.23123 2875263.22769, 409683.488445 2875271.412475, 409698.879387 2875276.666895, 409712.181393 2875279.465858, 409730.403804 2875274.389264, 409748.24718 2875273.856362, 409766.133178 2875279.50345, 409771.17315 2875288.960596, 409768.796231 2875304.250427, 409770.962057 2875317.858645, 409779.805196 2875335.961866, 409793.964822 2875344.115651, 409816.823901 2875348.089308, 409832.217596 2875353.764739, 409855.928595 2875362.262567, 409868.382635 2875362.586563, 409877.904215 2875360.051081, 409881.986857 2875349.700376, 409878.553009 2875333.63099, 409881.412985 2875327.419955, 409893.4396 2875325.265957, 409903.418506 2875328.087999, 409927.652207 2875351.445989, 409952.412746 2875391.735186, 409982.553639 2875429.905168, 409995.892374 2875438.075889, 410001.366668 2875449.590215, 410011.860875 2875467.682223, 410020.178163 2875470.51578, 410029.718152 2875469.209685, 410067.305902 2875443.35523, 410084.683301 2875436.224849, 410096.718366 2875435.311458, 410107.118846 2875439.781038, 410113.828518 2875450.467315, 410116.462507 2875471.083297, 410119.056845 2875485.929098, 410127.896499 2875503.611683, 410138.373523 2875519.234017, 410149.216963 2875527.001151, 410167.490128 2875529.345546, 410185.335966 2875529.223012, 410196.927996 2875525.023262, 410205.171539 2875517.125063, 410217.972133 2875506.714631, 410227.088924 2875505.001783, 410242.872774 2875507.784243, 410251.992378 2875506.481195, 410264.843993 2875503.502271, 410278.104477 2875501.761036, 410292.219838 2875502.074037, 410305.906394 2875501.160588, 410319.159887 2875496.938482, 410326.95922 2875484.09256, 410326.468092 2875473.773355, 410316.413019 2875459.809344, 410313.852917 2875449.9252, 410314.196911 2875438.780666, 410319.945465 2875430.478772, 410349.360901 2875422.845355, 410384.527933 2875407.342073, 410399.392138 2875395.677213, 410409.622951 2875375.382889, 410417.346159 2875351.39538, 410424.371423 2875346.806234, 410446.332954 2875342.524645, 410461.63881 2875335.408957, 410487.672204 2875319.126726, 410519.563338 2875309.006883, 410543.194942 2875305.954518, 410552.283665 2875300.110855, 410563.414835 2875288.482791, 410576.22288 2875280.553639, 410587.840527 2875280.053361, 410616.505946 2875285.639011, 410682.5802 2875297.570405, 410729.424754 2875290.239764, 410755.018457 2875271.070322, 410807.246778 2875262.052962, 410830.425949 2875252.812887, 410845.304827 2875243.219613, 410857.701072 2875236.522953, 410870.988794 2875237.263104, 410900.913671 2875244.070198, 410946.233433 2875255.324676, 410981.132731 2875262.098093, 411016.030851 2875267.232406, 411027.676605 2875270.863563, 411036.440669 2875279.066436, 411068.654863 2875316.405111, 411093.790104 2875350.491406, 411101.712038 2875357.038689, 411110.851453 2875358.626868, 411120.360831 2875352.791825, 411126.08472 2875340.780114, 411128.040427 2875322.192889, 411132.916812 2875307.71706, 411137.312729 2875282.92195, 411132.240059 2875268.502624, 411122.168942 2875252.068252, 411105.058175 2875238.151595, 411100.429465 2875228.6801, 411104.089939 2875217.922881, 411123.870673 2875197.564281, 411160.248269 2875175.863608, 411186.791216 2875174.022053, 411210.049255 2875176.345152, 411240.832848 2875187.278427, 411258.693157 2875189.22843, 411285.749102 2875187.760169, 411312.360825 2875194.590665, 411321.117947 2875200.312817, 411339.077262 2875218.35523, 411354.473159 2875224.442217, 411376.91982 2875229.650784, 411392.691362 2875229.134163, 411409.664887 2875222.827914, 411442.304998 2875201.972946, 411469.530661 2875178.25287, 411479.831969 2875166.631235, 411484.301201 2875152.56811, 411484.192259 2875136.464807, 411487.420371 2875122.41008, 411498.907067 2875102.529062, 411519.031923 2875072.25603, 411521.031257 2875061.510176, 411518.87839 2875049.551926, 411490.561922 2874974.218384, 411484.675552 2874962.285393, 411464.213783 2874944.259713, 411458.310664 2874929.85697, 411462.362346 2874916.20647, 411472.635915 2874900.453799, 411487.103573 2874892.093472, 411502.844812 2874887.036175, 411510.741714 2874889.873521, 411519.086938 2874896.839069, 411546.563347 2874908.615035, 411576.072642 2874914.606894, 411610.626262 2874930.887271, 411621.057245 2874939.898868, 411629.85336 2874951.391388, 411642.79061 2874962.457225, 411657.79571 2874971.426887, 411671.108672 2874975.878038, 411682.691621 2874971.679702, 411692.619077 2874965.421399, 411697.887028 2874948.041345, 411696.14917 2874935.260671, 411688.491185 2874908.487075, 411672.542592 2874881.348568, 411660.40272 2874865.337567, 411656.148493 2874850.502736, 411651.364083 2874817.928259, 411647.123816 2874805.164487, 411649.122172 2874792.768394, 411658.125372 2874774.13371, 411661.374344 2874764.608851, 411658.388019 2874752.246411, 411647.906819 2874735.814423, 411643.649775 2874720.569816, 411646.474455 2874708.987744, 411662.029293 2874676.275961, 411667.687161 2874654.363323, 411668.773965 2874630.000592, 411665.375593 2874618.881407, 411644.099522 2874603.34189, 411628.259156 2874592.295647, 411619.883215 2874580.800287, 411615.159903 2874557.296388, 411616.336992 2874547.79659, 411624.556946 2874536.189157, 411630.62379 2874522.957069, 411630.167369 2874511.696196, 411620.961628 2874491.467736, 411611.202922 2874444.20731, 411601.137201 2874427.085858, 411590.59666 2874416.734853, 411578.635506 2874409.472489, 411574.075949 2874404.29773, 411571.857021 2874392.938011, 411571.066338 2874381.103464, 411565.515376 2874371.427609, 411556.188301 2874364.380056, 411544.928191 2874355.695298, 411537.017688 2874347.929341, 411532.919323 2874339.905032, 411533.106781 2874332.095418, 411543.456929 2874324.626917)"
R2795,,tertiary,4.150023433517103,LOW,OPEN,"LINESTRING (409286.824059 2872186.221642, 409294.270165 2872187.266576, 409302.998963 2872188.479843, 409320.572686 2872185.987979, 409356.148231 2872174.865419, 409377.565642 2872178.028871, 409421.492121 2872204.683321, 409454.364702 2872215.321321, 409476.746192 2872220.372213, 409486.724295 2872219.827008, 409501.366393 2872206.014125, 409518.917323 2872200.222126, 409535.592289 2872205.312537, 409579.677968 2872256.543378, 409596.836366 2872263.513395, 409613.494864 2872266.233815, 409623.924139 2872261.432533, 409649.00548 2872244.247241, 409666.588953 2872243.173461, 409688.499526 2872249.645647, 409724.404296 2872286.280214, 409753.216576 2872328.158237, 409783.823422 2872354.429382, 409804.916132 2872380.289851, 409814.641676 2872411.423112, 409814.807685 2872435.533754, 409816.827028 2872452.543192, 409837.277681 2872523.331143, 409846.045516 2872553.529586, 409845.730942 2872577.643538, 409838.370049 2872612.206074, 409824.082896 2872677.551361, 409812.764692 2872691.341008, 409792.400295 2872702.833848, 409759.63339 2872707.312648, 409735.929061 2872716.458392, 409726.026223 2872727.868165, 409728.496628 2872742.039109, 409753.585287 2872795.771635, 409757.500195 2872811.8155, 409741.197589 2872860.627707, 409740.82478 2872874.807175, 409755.357301 2872914.900744, 409772.086589 2872928.020934, 409792.564664 2872933.085436, 409810.14401 2872931.546665, 409829.09282 2872922.433784, 409864.987774 2872888.139978, 409885.806215 2872874.284993, 409910.062414 2872875.535795, 409937.71375 2872887.163371, 409962.207 2872924.353271, 410017.324721 2872989.221347, 410049.273085 2873004.131255, 410075.567435 2873025.227074, 410080.419909 2873039.370641, 410079.826022 2873091.38618, 410087.528059 2873106.462692, 410102.79958 2873114.398795, 410139.950692 2873124.543874, 410156.218258 2873140.50308, 410166.322176 2873158.398533, 410186.436175 2873179.060708, 410193.618925 2873187.052396, 410204.105765 2873192.186052, 410209.811846 2873192.146923, 410216.913472 2873188.31034, 410245.658405 2873150.766047, 410266.509206 2873141.640759, 410279.804019 2873138.714283, 410328.399189 2873154.928489, 410345.130841 2873168.525621, 410376.81497 2873213.696889, 410411.296895 2873250.808137, 410443.282934 2873271.389465, 410484.279356 2873287.656202, 410494.801502 2873297.98434, 410499.769785 2873329.150584, 410512.236222 2873344.194761, 410523.232374 2873353.578247, 410526.153264 2873363.493176, 410526.775579 2873385.706748, 410531.588695 2873394.179985, 410539.686546 2873396.960028, 410551.072721 2873393.105427, 410573.763976 2873374.985666, 410587.08765 2873376.312361, 410598.090147 2873386.637296, 410604.434504 2873411.181995, 410618.325407 2873426.681721, 410638.341184 2873434.58604, 410665.452459 2873436.29497, 410686.870601 2873439.925656, 410702.163597 2873452.591604, 410724.713257 2873482.696586, 410738.075115 2873491.111605, 410762.368685 2873498.034435, 410773.835364 2873505.997228, 410780.121302 2873522.025202, 410783.183699 2873552.739345, 410780.865607 2873562.202697, 410764.405611 2873588.320575, 410762.139523 2873603.941656, 410771.76529 2873620.888294, 410787.103127 2873640.177286, 410803.82395 2873652.346284, 410813.849341 2873658.90124, 410816.779533 2873670.222776, 410816.453983 2873691.501376, 410823.236073 2873711.313873, 410829.954074 2873720.25049, 410838.545047 2873724.921292, 410853.276889 2873724.344712, 410861.409907 2873732.330276, 410875.332367 2873752.559359, 410877.369498 2873772.404185, 410875.219133 2873805.036703, 410879.570765 2873816.359651, 410887.213858 2873821.502114, 410901.97137 2873824.713293, 410915.810091 2873832.660056, 410920.616029 2873841.609729, 410923.600806 2873860.971858, 410933.161907 2873868.471492, 410958.405632 2873875.388196, 410979.303915 2873873.352123, 411011.088321 2873864.629896, 411023.927715 2873865.484054, 411040.15836 2873874.832374, 411049.309562 2873892.734936, 411060.952327 2873926.691383, 411058.215111 2873943.733296, 411051.60981 2873951.342865, 411034.063892 2873957.609103, 411024.125637 2873963.823653, 411020.882623 2873975.663446, 411022.53863 2874010.164005, 411026.877199 2874019.593145, 411035.464669 2874023.787838, 411054.009613 2874024.603244, 411074.398673 2874016.900027, 411093.346694 2874007.788944, 411153.687904 2874004.543873, 411165.611521 2874010.609948, 411167.587232 2874021.472853, 411162.058326 2874046.087299, 411165.954786 2874061.190227, 411174.113424 2874071.53492, 411188.361242 2874070.49681, 411209.994674 2874058.82027, 411242.591453 2874054.800243, 411255.726663 2874059.451571, 411263.897041 2874070.062054, 411263.242094 2874079.768783, 411254.380956 2874107.540193, 411255.15949 2874116.063183, 411264.269517 2874125.005943, 411275.718101 2874128.948805, 411294.98802 2874125.982828, 411308.548654 2874123.996996, 411355.292321 2874133.626302, 411378.978356 2874148.628507, 411426.45675 2874197.328051, 411477.916792 2874235.35711, 411485.183957 2874253.073335, 411494.597573 2874272.901577, 411508.246135 2874283.940339, 411531.976561 2874305.576832, 411538.479647 2874316.896513, 411543.456929 2874324.626917)"
R2796,,tertiary,1.3991716988954155,LOW,OPEN,"LINESTRING (377586.223955 2820856.892627, 377576.181658 2820851.368958, 377528.087768 2820827.785188, 377473.887757 2820798.243187, 377427.394305 2820761.774642, 377379.016616 2820707.302662, 377341.830066 2820651.011405, 377313.719138 2820596.774681, 377284.655361 2820531.836135, 377254.730648 2820467.315359, 377228.937648 2820429.128983, 377220.17347 2820416.150671, 377150.823514 2820333.129392, 377082.441285 2820262.526968, 377060.388219 2820239.790954, 377053.233379 2820232.413549, 377035.838435 2820214.475031, 376984.498674 2820167.319662, 376926.326204 2820127.09454, 376866.858572 2820088.177484, 376812.604869 2820052.203223, 376778.266224 2820025.061706, 376749.050945 2819991.00586, 376721.883861 2819945.777522, 376700.540212 2819908.514691, 376690.442619 2819894.928716, 376674.549876 2819883.013282, 376656.683774 2819875.136699, 376640.132385 2819870.293957)"
R2797,,tertiary,2.7254292366762547,LOW,OPEN,"LINESTRING (376407.694483 2820144.912617, 376405.408264 2820152.066786, 376394.424321 2820177.477297, 376371.606259 2820202.642745, 376355.374089 2820211.642621, 376335.254864 2820216.646728, 376320.109359 2820218.13804, 376302.025932 2820216.090011, 376279.458765 2820209.664084, 376257.854962 2820197.624742, 376171.544491 2820147.794236, 376127.24378 2820116.448993, 376105.004161 2820090.061055, 376082.00115 2820075.686791, 376054.717553 2820064.77476, 376023.119912 2820052.629001, 376002.242069 2820034.369588, 375979.036073 2819998.121927, 375961.044473 2819964.816523, 375934.294918 2819918.300942, 375911.936996 2819880.317635, 375894.891143 2819856.883487, 375874.849455 2819835.614853, 375852.220322 2819813.938285, 375831.786144 2819796.970909, 375784.348278 2819762.521273, 375736.229006 2819736.994448, 375707.711141 2819713.445543, 375693.034864 2819703.823769, 375669.75089 2819688.544528, 375649.801159 2819678.318306, 375616.164702 2819663.279361, 375595.384767 2819650.269735, 375586.438285 2819640.616951, 375579.964524 2819630.930103, 375567.315122 2819597.132448, 375560.851378 2819582.040335, 375552.545159 2819568.815085, 375535.693518 2819551.238848, 375519.556014 2819532.625902, 375500.068534 2819502.967953, 375495.999656 2819496.769917, 375486.283854 2819479.005505, 375480.061698 2819460.721236, 375474.429736 2819439.961488, 375461.926438 2819398.143398, 375454.290337 2819380.248889, 375443.485283 2819367.523231, 375430.847683 2819356.653286, 375411.23457 2819347.022371, 375391.046953 2819340.476014, 375370.280569 2819337.634524, 375344.332872 2819338.695845, 375317.70237 2819344.160827, 375292.938663 2819351.447114, 375227.390787 2819379.427405, 375194.48673 2819393.468733, 375170.053319 2819401.660424, 375144.799477 2819405.960993, 375116.410735 2819407.211682, 375056.496051 2819406.419671, 375032.843689 2819404.580359, 375006.062065 2819400.300323, 374972.058126 2819390.206351, 374946.054531 2819385.276743, 374925.48933 2819383.530606, 374904.341148 2819386.098597, 374885.680548 2819392.36497, 374864.58167 2819402.353627, 374816.870949 2819425.140594, 374795.021355 2819430.09671, 374774.108397 2819425.562856, 374743.460749 2819407.806535, 374714.270718 2819390.04771, 374695.463393 2819387.07816, 374671.752193 2819389.703749, 374647.690881 2819397.881848, 374617.273111 2819417.561287, 374584.470352 2819439.12396, 374567.447279 2819447.391314, 374549.019331 2819452.71451, 374538.839932 2819453.197614, 374526.405421 2819450.124249, 374516.061893 2819441.68147, 374507.596044 2819431.925169, 374501.96508 2819423.227757, 374479.705895 2819368.431978, 374462.660122 2819330.345656, 374443.805936 2819299.896766, 374429.984097 2819283.988073, 374413.673439 2819267.48248, 374392.98546 2819251.616107, 374359.421475 2819231.728131, 374342.10004 2819218.942646, 374330.857726 2819207.960902, 374321.445963 2819195.998344, 374307.227707 2819183.936943)"
R2798,,tertiary,0.017918859315182747,LOW,OPEN,"LINESTRING (376430.047616 2820087.896505, 376422.911259 2820104.332986)"
R2799,NH-106,tertiary,0.2590169128857879,LOW,OPEN,"LINESTRING (376630.775208 2819868.33115, 376629.707554 2819868.108396, 376614.970294 2819869.219, 376603.020679 2819873.925808, 376591.2108 2819880.702579, 376582.884388 2819889.130801, 376540.676437 2819944.014886, 376474.543844 2820023.997049, 376455.488023 2820049.482028)"
R2800,,tertiary,0.009560824568228415,LOW,OPEN,"LINESTRING (376640.132385 2819870.293957, 376630.775208 2819868.33115)"
R2801,,tertiary,0.27268352450190714,LOW,OPEN,"LINESTRING (377877.991501 2820995.26835, 377871.854494 2820988.080618, 377866.428064 2820983.854797, 377830.897575 2820966.590472, 377798.362696 2820947.150097, 377782.6797 2820935.940398, 377774.056986 2820930.647288, 377735.076428 2820914.267599, 377671.422596 2820887.392004, 377641.482764 2820876.966368, 377635.234916 2820875.26243)"
R2802,,tertiary,0.052340461885080895,LOW,OPEN,"LINESTRING (377635.234916 2820875.26243, 377586.223955 2820856.892627)"
R2803,,tertiary,0.052340461885080895,LOW,OPEN,"LINESTRING (377635.234916 2820875.26243, 377586.223955 2820856.892627)"
